case_id,activity,timestamp,resource,channel,region,issue_type
ORD-04836,SAP Booking,2025-12-27 09:31:38.864285,SAP_EWM,Online,South,DUPLICATE_EVENT
ORD-04836,Warehouse Assignment,2025-12-27 09:41:49.113922,WMS,Online,South,DUPLICATE_EVENT
ORD-04836,Picking,2025-12-27 09:48:24.742918,Warehouse_Staff,Online,South,DUPLICATE_EVENT
ORD-04836,Packing,2025-12-27 10:18:54.779581,Warehouse_Staff,Online,South,DUPLICATE_EVENT
ORD-04836,Dispatch,2025-12-27 10:53:49.699326,Logistics,Online,South,DUPLICATE_EVENT
ORD-04836,Delivery Confirmed,2025-12-27 11:08:48.106413,Carrier,Online,South,DUPLICATE_EVENT
ORD-04844,Payment Confirmed,,PaymentGateway,Online,Online,MISSING_TIMESTAMP
ORD-04847,SAP Booking,,SAP_EWM,Online,South,MISSING_TIMESTAMP
ORD-04853,Warehouse Assignment,2025-08-17 16:09:49.780505,,Online,East,NULL_RESOURCE
ORD-04853,Dispatch,,Logistics,Online,East,MISSING_TIMESTAMP
ORD-04854,Warehouse Assignment,,WMS,Online,South,MISSING_TIMESTAMP
ORD-04855,Order Placed,2025-07-13 12:18:00.000000,Marketplace_API,Marketplace,South,DUPLICATE_EVENT
ORD-04855,Marketplace Sync,2025-07-13 12:20:35.547482,SAP_EWM,Marketplace,South,DUPLICATE_EVENT
ORD-04855,Payment Confirmed,2025-07-13 12:38:56.684848,PaymentGateway,Marketplace,South,DUPLICATE_EVENT
ORD-04855,SAP Booking,2025-07-13 12:40:28.937695,SAP_EWM,Marketplace,South,DUPLICATE_EVENT
ORD-04855,Warehouse Assignment,2025-07-13 12:47:40.679389,WMS,Marketplace,South,DUPLICATE_EVENT
ORD-04855,Picking,2025-07-13 12:50:44.727179,Warehouse_Staff,Marketplace,South,DUPLICATE_EVENT
ORD-04855,Packing,2025-07-13 14:03:55.524583,Warehouse_Staff,Marketplace,South,DUPLICATE_EVENT
ORD-04855,Dispatch,2025-07-13 14:21:39.479208,Logistics,Marketplace,South,DUPLICATE_EVENT
ORD-04855,Delivery Confirmed,2025-07-13 14:30:39.663809,Carrier,Marketplace,South,DUPLICATE_EVENT
ORD-04862,Dispatch,,Logistics,Online,North,MISSING_TIMESTAMP
ORD-04863,Delivery Confirmed,,Carrier,Online,Online,MISSING_TIMESTAMP
ORD-04865,SAP Booking,2025-09-25 23:04:02.458656,,ClickCollect,East,NULL_RESOURCE
ORD-04869,Ready for Collection,2027-06-01 00:00:00.000000,StoreSystem,ClickCollect,South,FUTURE_TIMESTAMP
ORD-04874,SAP Booking,,SAP_EWM,Marketplace,Online,MISSING_TIMESTAMP
ORD-04875,Order Placed,2025-02-12 19:04:00.000000,,Online,West,NULL_RESOURCE
ORD-04878,Payment Confirmed,,PaymentGateway,Online,West,MISSING_TIMESTAMP
ORD-04884,Dispatch,2025-06-24 15:26:34.336380,,Marketplace,East,NULL_RESOURCE
ORD-04886,Order Placed,,Website,ClickCollect,West,MISSING_TIMESTAMP
ORD-04890,Payment Confirmed,2025-11-28 20:20:28.110363,,Marketplace,Online,NULL_RESOURCE
ORD-04894,Delivery Confirmed,,Carrier,Online,Online,MISSING_TIMESTAMP
ORD-04896,Order Placed,2025-04-17 06:44:00.000000,Website,Online,Online,DUPLICATE_EVENT
ORD-04896,Payment Confirmed,2025-04-17 06:46:26.442003,PaymentGateway,Online,Online,DUPLICATE_EVENT
ORD-04896,SAP Booking,2025-04-17 06:49:18.621966,SAP_EWM,Online,Online,DUPLICATE_EVENT
ORD-04896,Warehouse Assignment,2025-04-17 07:01:39.589537,WMS,Online,Online,DUPLICATE_EVENT
ORD-04896,Picking,2025-04-17 07:06:34.420802,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-04896,Packing,2025-04-17 08:05:23.681698,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-04896,Dispatch,2025-04-17 08:17:35.606103,Logistics,Online,Online,DUPLICATE_EVENT
ORD-04896,Delivery Confirmed,2025-04-17 08:31:22.938076,Carrier,Online,Online,DUPLICATE_EVENT
ORD-04898,Warehouse Assignment,2025-09-20 20:23:34.186009,,Online,East,NULL_RESOURCE
ORD-04899,SAP Booking,2025-06-09 13:20:04.201476,,Marketplace,East,NULL_RESOURCE
ORD-04901,SAP Booking,,SAP_EWM,Online,East,MISSING_TIMESTAMP
ORD-04906,Warehouse Assignment,2025-02-02 20:06:24.353731,,Online,East,NULL_RESOURCE
ORD-04908,Payment Confirmed,,PaymentGateway,Online,North,MISSING_TIMESTAMP
ORD-04908,SAP Booking,,SAP_EWM,Online,North,MISSING_TIMESTAMP
ORD-04909,Delivery Confirmed,2025-01-05 17:44:14.807929,,Online,East,NULL_RESOURCE
ORD-04911,SAP Booking,,SAP_EWM,ClickCollect,West,MISSING_TIMESTAMP
ORD-04912,Order Placed,,Website,ClickCollect,Online,MISSING_TIMESTAMP
ORD-04915,Order Placed,,Website,Online,South,MISSING_TIMESTAMP
ORD-04917,SAP Booking,2025-07-25 19:04:23.905517,,ClickCollect,West,NULL_RESOURCE
ORD-04918,Picking,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-04919,Ready for Collection,,StoreSystem,ClickCollect,South,MISSING_TIMESTAMP
ORD-04922,Delivery Confirmed,,Carrier,Online,North,MISSING_TIMESTAMP
ORD-04930,Store Assignment,2025-12-25 16:55:38.743013,,ClickCollect,East,NULL_RESOURCE
ORD-04934,Delivery Confirmed,,Carrier,Marketplace,West,MISSING_TIMESTAMP
ORD-04935,Collected by Customer,,POS_Terminal,ClickCollect,Online,MISSING_TIMESTAMP
ORD-04937,Packing,2025-08-02 01:11:22.399282,,Online,South,NULL_RESOURCE
ORD-04947,Dispatch,,Logistics,Online,South,MISSING_TIMESTAMP
ORD-04950,SAP Booking,2025-09-17 18:53:06.552131,,ClickCollect,South,NULL_RESOURCE
ORD-04953,Payment Confirmed,2025-01-19 08:00:20.533728,,Marketplace,South,NULL_RESOURCE
ORD-04960,Payment Confirmed,2025-12-12 22:28:28.448286,,ClickCollect,East,NULL_RESOURCE
ORD-04962,Order Placed,,Website,Online,South,MISSING_TIMESTAMP
ORD-04965,Delivery Confirmed,,Carrier,Online,West,MISSING_TIMESTAMP
ORD-04966,Picking,2025-02-02 18:35:00.661247,,ClickCollect,West,NULL_RESOURCE
ORD-04966,Payment Confirmed,,PaymentGateway,ClickCollect,West,MISSING_TIMESTAMP
ORD-04966,Store Assignment,,StoreSystem,ClickCollect,West,MISSING_TIMESTAMP
ORD-04967,SAP Booking,,SAP_EWM,Online,South,MISSING_TIMESTAMP
ORD-04969,SAP Booking,2025-04-25 07:56:05.760493,,Online,North,NULL_RESOURCE
ORD-04971,Payment Confirmed,2025-03-15 19:22:25.431714,,Online,North,NULL_RESOURCE
ORD-04973,Picking,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-04974,Warehouse Assignment,,WMS,Marketplace,West,MISSING_TIMESTAMP
ORD-04975,Picking,2027-06-01 00:00:00.000000,Warehouse_Staff,Online,North,FUTURE_TIMESTAMP
ORD-04975,Delivery Confirmed,,Carrier,Online,North,MISSING_TIMESTAMP
ORD-04977,SAP Booking,,SAP_EWM,ClickCollect,North,MISSING_TIMESTAMP
ORD-04982,Picking,2025-08-14 15:48:34.558159,,Marketplace,West,NULL_RESOURCE
ORD-04982,Dispatch,,Logistics,Marketplace,West,MISSING_TIMESTAMP
ORD-04988,Dispatch,,Logistics,Online,West,MISSING_TIMESTAMP
ORD-04989,Delivery Confirmed,,Carrier,Online,South,MISSING_TIMESTAMP
ORD-04995,Packing,2027-06-01 00:00:00.000000,Warehouse_Staff,Online,East,FUTURE_TIMESTAMP
ORD-05006,Warehouse Assignment,2025-03-04 13:08:59.577020,,Online,North,NULL_RESOURCE
ORD-05008,Picking,2025-02-23 12:11:15.744116,,ClickCollect,North,NULL_RESOURCE
ORD-05017,Order Placed,,Website,Online,West,MISSING_TIMESTAMP
ORD-05024,SAP Booking,2025-03-04 09:20:17.707470,,Marketplace,Online,NULL_RESOURCE
ORD-05032,Order Placed,,Website,ClickCollect,Online,MISSING_TIMESTAMP
ORD-05032,Collected by Customer,,POS_Terminal,ClickCollect,Online,MISSING_TIMESTAMP
ORD-05039,Order Placed,2025-08-30 06:39:00.000000,,Online,North,NULL_RESOURCE
ORD-05045,SAP Booking,,SAP_EWM,Online,West,MISSING_TIMESTAMP
ORD-05049,Order Placed,2027-06-01 00:00:00.000000,Marketplace_API,Marketplace,North,FUTURE_TIMESTAMP
ORD-05057,SAP Booking,,SAP_EWM,Online,North,MISSING_TIMESTAMP
ORD-05079,Dispatch,2027-06-01 00:00:00.000000,Logistics,Online,North,FUTURE_TIMESTAMP
ORD-05082,SAP Booking,,SAP_EWM,ClickCollect,East,MISSING_TIMESTAMP
ORD-05086,Order Placed,,Marketplace_API,Marketplace,South,MISSING_TIMESTAMP
ORD-05088,Payment Confirmed,,PaymentGateway,Online,Online,MISSING_TIMESTAMP
ORD-05090,Packing,2025-04-15 09:54:10.210439,,Online,South,NULL_RESOURCE
ORD-05094,Payment Confirmed,2025-03-03 18:14:13.302449,,Online,North,NULL_RESOURCE
ORD-05098,Order Placed,2025-02-12 20:57:00.000000,Website,Online,East,DUPLICATE_EVENT
ORD-05098,Payment Confirmed,2025-02-12 21:00:12.303965,PaymentGateway,Online,East,DUPLICATE_EVENT
ORD-05098,SAP Booking,2025-02-12 21:01:24.204308,SAP_EWM,Online,East,DUPLICATE_EVENT
ORD-05098,Warehouse Assignment,2025-02-12 21:12:54.411962,WMS,Online,East,DUPLICATE_EVENT
ORD-05098,Picking,2025-02-12 21:20:26.631723,Warehouse_Staff,Online,East,DUPLICATE_EVENT
ORD-05098,Packing,2025-02-12 22:12:50.789669,Warehouse_Staff,Online,East,DUPLICATE_EVENT
ORD-05098,Dispatch,2025-02-12 22:34:14.813782,Logistics,Online,East,DUPLICATE_EVENT
ORD-05098,Delivery Confirmed,2025-02-12 22:50:45.471362,Carrier,Online,East,DUPLICATE_EVENT
ORD-05099,Payment Confirmed,,PaymentGateway,Online,West,MISSING_TIMESTAMP
ORD-05099,Picking,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-05101,Picking,2025-09-24 06:30:56.380699,,Online,East,NULL_RESOURCE
ORD-05103,SAP Booking,,SAP_EWM,Online,West,MISSING_TIMESTAMP
ORD-05105,SAP Booking,,SAP_EWM,ClickCollect,East,MISSING_TIMESTAMP
ORD-05107,Payment Confirmed,2025-03-28 11:11:51.812160,,Online,West,NULL_RESOURCE
ORD-05109,Order Placed,2027-06-01 00:00:00.000000,Website,Online,West,FUTURE_TIMESTAMP
ORD-05110,Packing,2025-08-05 12:53:41.286962,,Online,West,NULL_RESOURCE
ORD-05112,Warehouse Assignment,,WMS,Online,Online,MISSING_TIMESTAMP
ORD-05119,Order Placed,,Website,Online,South,MISSING_TIMESTAMP
ORD-05125,Payment Confirmed,,PaymentGateway,Online,East,MISSING_TIMESTAMP
ORD-05128,Picking,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-05130,Warehouse Assignment,,WMS,Online,West,MISSING_TIMESTAMP
ORD-05135,SAP Booking,,SAP_EWM,Marketplace,Online,MISSING_TIMESTAMP
ORD-05136,Packing,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-05139,Collected by Customer,2025-05-07 12:21:39.430475,,ClickCollect,Online,NULL_RESOURCE
ORD-05141,SAP Booking,,SAP_EWM,ClickCollect,East,MISSING_TIMESTAMP
ORD-05141,Ready for Collection,,StoreSystem,ClickCollect,East,MISSING_TIMESTAMP
ORD-05146,Order Placed,2025-06-18 17:44:00.000000,,Marketplace,East,NULL_RESOURCE
ORD-05148,Packing,2025-06-16 21:05:37.574644,,Online,North,NULL_RESOURCE
ORD-05151,Payment Confirmed,,PaymentGateway,ClickCollect,West,MISSING_TIMESTAMP
ORD-05153,Payment Confirmed,,PaymentGateway,Online,Online,MISSING_TIMESTAMP
ORD-05159,Payment Confirmed,2025-10-07 09:38:38.622146,,Online,South,NULL_RESOURCE
ORD-05161,Ready for Collection,2025-04-29 11:21:21.045810,,ClickCollect,South,NULL_RESOURCE
ORD-05166,Order Placed,2025-05-14 09:53:00.000000,Website,Online,Online,DUPLICATE_EVENT
ORD-05166,Payment Confirmed,2025-05-14 09:56:43.845979,PaymentGateway,Online,Online,DUPLICATE_EVENT
ORD-05166,SAP Booking,2025-05-14 09:58:14.559842,SAP_EWM,Online,Online,DUPLICATE_EVENT
ORD-05166,Warehouse Assignment,2025-05-14 10:08:59.034828,WMS,Online,Online,DUPLICATE_EVENT
ORD-05166,Picking,2025-05-14 10:11:52.695178,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-05166,Packing,2025-05-14 11:00:56.996124,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-05166,Dispatch,2025-05-14 11:32:52.699799,Logistics,Online,Online,DUPLICATE_EVENT
ORD-05166,Delivery Confirmed,2025-05-14 11:42:39.791749,Carrier,Online,Online,DUPLICATE_EVENT
ORD-05167,Warehouse Assignment,2025-01-29 11:17:05.340453,,Online,Online,NULL_RESOURCE
ORD-05170,Warehouse Assignment,2025-06-27 16:28:49.238451,,Online,East,NULL_RESOURCE
ORD-05170,Dispatch,2025-06-27 19:02:20.966394,,Online,East,NULL_RESOURCE
ORD-05175,Warehouse Assignment,2027-06-01 00:00:00.000000,WMS,Online,South,FUTURE_TIMESTAMP
ORD-05177,Payment Confirmed,,PaymentGateway,Marketplace,North,MISSING_TIMESTAMP
ORD-05179,Picking,,Warehouse_Staff,Marketplace,East,MISSING_TIMESTAMP
ORD-05183,Warehouse Assignment,,WMS,Online,South,MISSING_TIMESTAMP
ORD-05188,Dispatch,,Logistics,Marketplace,West,MISSING_TIMESTAMP
ORD-05189,Dispatch,,Logistics,Marketplace,East,MISSING_TIMESTAMP
ORD-05190,Packing,2025-12-01 19:42:22.310230,,Online,East,NULL_RESOURCE
ORD-05192,Dispatch,,Logistics,Online,East,MISSING_TIMESTAMP
ORD-05195,Store Assignment,2025-07-15 19:59:44.584537,,ClickCollect,Online,NULL_RESOURCE
ORD-05196,Dispatch,,Logistics,Online,North,MISSING_TIMESTAMP
ORD-05198,Payment Confirmed,,PaymentGateway,Online,North,MISSING_TIMESTAMP
ORD-05199,Payment Confirmed,2025-09-13 22:32:37.627302,,ClickCollect,Online,NULL_RESOURCE
ORD-05199,SAP Booking,,SAP_EWM,ClickCollect,Online,MISSING_TIMESTAMP
ORD-05200,Delivery Confirmed,,Carrier,Online,East,MISSING_TIMESTAMP
ORD-05201,Delivery Confirmed,,Carrier,Online,North,MISSING_TIMESTAMP
ORD-05202,Dispatch,,Logistics,Marketplace,Online,MISSING_TIMESTAMP
ORD-05204,Picking,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-05207,Payment Confirmed,,PaymentGateway,ClickCollect,North,MISSING_TIMESTAMP
ORD-05207,Collected by Customer,,POS_Terminal,ClickCollect,North,MISSING_TIMESTAMP
ORD-05208,SAP Booking,2025-05-05 17:11:35.137395,,Online,South,NULL_RESOURCE
ORD-05208,Warehouse Assignment,,WMS,Online,South,MISSING_TIMESTAMP
ORD-05209,Order Placed,2025-12-15 20:40:00.000000,,Marketplace,East,NULL_RESOURCE
ORD-05211,Payment Confirmed,,PaymentGateway,ClickCollect,North,MISSING_TIMESTAMP
ORD-05211,Picking,,Store_Staff,ClickCollect,North,MISSING_TIMESTAMP
ORD-05217,Packing,,Warehouse_Staff,Online,East,MISSING_TIMESTAMP
ORD-05233,Order Placed,2025-07-23 13:28:00.000000,,ClickCollect,Online,NULL_RESOURCE
ORD-05242,Payment Confirmed,,PaymentGateway,Marketplace,North,MISSING_TIMESTAMP
ORD-05244,Picking,2027-06-01 00:00:00.000000,Warehouse_Staff,Marketplace,West,FUTURE_TIMESTAMP
ORD-05248,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Online,North,FUTURE_TIMESTAMP
ORD-05252,Marketplace Sync,,SAP_EWM,Marketplace,West,MISSING_TIMESTAMP
ORD-05252,SAP Booking,,SAP_EWM,Marketplace,West,MISSING_TIMESTAMP
ORD-05253,Order Placed,,Website,Online,East,MISSING_TIMESTAMP
ORD-05263,Order Placed,,Website,Online,Online,MISSING_TIMESTAMP
ORD-05266,Payment Confirmed,2025-05-22 08:50:33.719489,,Online,North,NULL_RESOURCE
ORD-05271,Packing,2025-12-31 15:06:51.906696,,Online,Online,NULL_RESOURCE
ORD-05271,Payment Confirmed,,PaymentGateway,Online,Online,MISSING_TIMESTAMP
ORD-05274,Warehouse Assignment,,WMS,Marketplace,East,MISSING_TIMESTAMP
ORD-05279,Delivery Confirmed,2025-06-25 18:32:07.502109,,Marketplace,South,NULL_RESOURCE
ORD-05283,SAP Booking,,SAP_EWM,Marketplace,West,MISSING_TIMESTAMP
ORD-05284,Dispatch,2025-01-06 18:28:44.775524,Warehouse_Staff,Online,North,WRONG_SEQUENCE
ORD-05287,Order Placed,2025-02-18 11:46:00.000000,Website,Online,North,DUPLICATE_EVENT
ORD-05287,Payment Confirmed,2025-02-18 11:49:46.669142,PaymentGateway,Online,North,DUPLICATE_EVENT
ORD-05287,SAP Booking,2025-02-18 11:52:30.184373,SAP_EWM,Online,North,DUPLICATE_EVENT
ORD-05287,Picking,2025-02-18 12:05:47.575106,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-05287,Packing,2025-02-18 13:01:52.266675,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-05287,Dispatch,2025-02-18 13:29:48.281217,Logistics,Online,North,DUPLICATE_EVENT
ORD-05287,Delivery Confirmed,2025-02-18 13:41:32.329745,Carrier,Online,North,DUPLICATE_EVENT
ORD-05287,Warehouse Assignment,,WMS,Online,North,MISSING_TIMESTAMP
ORD-05287,Warehouse Assignment,,WMS,Online,North,DUPLICATE_EVENT
ORD-05292,Warehouse Assignment,2025-01-12 10:24:40.829174,,Marketplace,South,NULL_RESOURCE
ORD-05296,SAP Booking,2025-05-30 16:28:43.735683,,Online,South,NULL_RESOURCE
ORD-05303,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-05304,Payment Confirmed,2025-09-07 12:47:39.530248,,Online,North,NULL_RESOURCE
ORD-05304,Delivery Confirmed,2025-09-07 14:38:08.459583,,Online,North,NULL_RESOURCE
ORD-05304,Dispatch,,Logistics,Online,North,MISSING_TIMESTAMP
ORD-05308,SAP Booking,2025-05-21 11:30:47.477847,,Online,Online,NULL_RESOURCE
ORD-05312,Payment Confirmed,,PaymentGateway,ClickCollect,East,MISSING_TIMESTAMP
ORD-05318,Packing,2027-06-01 00:00:00.000000,Warehouse_Staff,Marketplace,West,FUTURE_TIMESTAMP
ORD-05318,SAP Booking,,SAP_EWM,Marketplace,West,MISSING_TIMESTAMP
ORD-05319,Warehouse Assignment,2025-04-21 08:58:23.291808,,Online,Online,NULL_RESOURCE
ORD-05320,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Marketplace,Online,FUTURE_TIMESTAMP
ORD-05322,Order Placed,2025-12-20 17:43:00.000000,,Online,West,NULL_RESOURCE
ORD-05329,Picking,2025-06-11 14:29:06.185219,,Online,South,NULL_RESOURCE
ORD-05338,Picking,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-05342,Payment Confirmed,2025-02-28 18:42:36.858272,,Marketplace,South,NULL_RESOURCE
ORD-05345,Order Placed,2025-04-28 12:29:00.000000,,ClickCollect,East,NULL_RESOURCE
ORD-05348,Payment Confirmed,2025-01-14 20:22:45.357485,,Marketplace,South,NULL_RESOURCE
ORD-05354,Order Placed,2025-09-26 09:50:00.000000,,ClickCollect,East,NULL_RESOURCE
ORD-05354,Ready for Collection,2025-09-26 11:05:10.019563,,ClickCollect,East,NULL_RESOURCE
ORD-05356,Store Assignment,2025-11-09 13:56:44.847232,,ClickCollect,North,NULL_RESOURCE
ORD-05360,Picking,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-05363,SAP Booking,2027-06-01 00:00:00.000000,SAP_EWM,Online,East,FUTURE_TIMESTAMP
ORD-05365,Warehouse Assignment,,WMS,Online,South,MISSING_TIMESTAMP
ORD-05370,Picking,2027-06-01 00:00:00.000000,Warehouse_Staff,Marketplace,North,FUTURE_TIMESTAMP
ORD-05374,Packing,,Warehouse_Staff,Online,East,MISSING_TIMESTAMP
ORD-05379,Dispatch,2025-04-23 12:46:38.844149,,Online,East,NULL_RESOURCE
ORD-05386,SAP Booking,2025-10-26 20:06:27.614143,,Marketplace,West,NULL_RESOURCE
ORD-05387,Warehouse Assignment,,WMS,Marketplace,East,MISSING_TIMESTAMP
ORD-05394,Delivery Confirmed,,Carrier,Online,West,MISSING_TIMESTAMP
ORD-05395,Warehouse Assignment,2027-06-01 00:00:00.000000,WMS,Online,West,FUTURE_TIMESTAMP
ORD-05401,Dispatch,2025-08-17 08:24:14.264094,Warehouse_Staff,Online,North,WRONG_SEQUENCE
ORD-05404,Ready for Collection,2027-06-01 00:00:00.000000,StoreSystem,ClickCollect,West,FUTURE_TIMESTAMP
ORD-05405,Ready for Collection,2025-10-26 14:03:54.954327,,ClickCollect,West,NULL_RESOURCE
ORD-05413,Packing,2025-03-08 18:58:06.283368,,Online,South,NULL_RESOURCE
ORD-05415,Packing,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-05422,Order Placed,2025-07-12 12:53:00.000000,,Online,East,NULL_RESOURCE
ORD-05422,SAP Booking,2025-07-12 12:57:57.543365,,Online,East,NULL_RESOURCE
ORD-05424,SAP Booking,,SAP_EWM,ClickCollect,South,MISSING_TIMESTAMP
ORD-05426,Order Placed,2025-10-08 18:32:00.000000,Website,Online,West,DUPLICATE_EVENT
ORD-05426,Payment Confirmed,2025-10-08 18:35:11.687143,PaymentGateway,Online,West,DUPLICATE_EVENT
ORD-05426,SAP Booking,2025-10-08 18:38:05.299191,SAP_EWM,Online,West,DUPLICATE_EVENT
ORD-05426,Warehouse Assignment,2025-10-08 18:46:39.321583,WMS,Online,West,DUPLICATE_EVENT
ORD-05426,Picking,2025-10-08 18:50:33.085665,Warehouse_Staff,Online,West,DUPLICATE_EVENT
ORD-05426,Packing,2025-10-08 19:20:52.302331,Warehouse_Staff,Online,West,DUPLICATE_EVENT
ORD-05426,Dispatch,2025-10-08 19:53:52.230686,Logistics,Online,West,DUPLICATE_EVENT
ORD-05426,Delivery Confirmed,2025-10-08 19:59:39.745983,Carrier,Online,West,DUPLICATE_EVENT
ORD-05427,Packing,2025-08-04 08:13:22.888047,,Online,South,NULL_RESOURCE
ORD-05440,Order Placed,2025-12-31 16:23:00.000000,,Online,North,NULL_RESOURCE
ORD-05441,Order Placed,2025-08-17 08:58:00.000000,,Marketplace,Online,NULL_RESOURCE
ORD-05448,Order Placed,2025-11-20 20:17:00.000000,,Marketplace,West,NULL_RESOURCE
ORD-05448,Warehouse Assignment,,WMS,Marketplace,West,MISSING_TIMESTAMP
ORD-05448,Picking,,Warehouse_Staff,Marketplace,West,MISSING_TIMESTAMP
ORD-05455,SAP Booking,2025-09-04 11:55:19.203127,,Online,North,NULL_RESOURCE
ORD-05458,Warehouse Assignment,2027-06-01 00:00:00.000000,WMS,Online,Online,FUTURE_TIMESTAMP
ORD-05459,SAP Booking,2025-05-09 15:03:51.961218,,ClickCollect,South,NULL_RESOURCE
ORD-05461,Order Placed,2025-04-21 07:04:00.000000,Website,Online,North,DUPLICATE_EVENT
ORD-05461,Payment Confirmed,2025-04-21 07:06:39.312461,PaymentGateway,Online,North,DUPLICATE_EVENT
ORD-05461,SAP Booking,2025-04-21 07:09:12.338757,SAP_EWM,Online,North,DUPLICATE_EVENT
ORD-05461,Picking,2025-04-21 07:28:56.409917,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-05461,Packing,2025-04-21 08:43:11.131601,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-05461,Dispatch,2025-04-21 08:57:17.036690,Logistics,Online,North,DUPLICATE_EVENT
ORD-05461,Delivery Confirmed,2025-04-21 09:09:16.618562,Carrier,Online,North,DUPLICATE_EVENT
ORD-05461,Warehouse Assignment,,WMS,Online,North,MISSING_TIMESTAMP
ORD-05461,Warehouse Assignment,,WMS,Online,North,DUPLICATE_EVENT
ORD-05465,Picking,2025-01-14 07:26:13.456143,,Online,East,NULL_RESOURCE
ORD-05466,Payment Confirmed,,PaymentGateway,ClickCollect,North,MISSING_TIMESTAMP
ORD-05472,Order Placed,,Website,Online,South,MISSING_TIMESTAMP
ORD-05480,Picking,,Store_Staff,ClickCollect,Online,MISSING_TIMESTAMP
ORD-05481,Delivery Confirmed,2025-10-04 01:10:57.995142,,Marketplace,South,NULL_RESOURCE
ORD-05485,Dispatch,,Logistics,Marketplace,East,MISSING_TIMESTAMP
ORD-05493,Collected by Customer,,POS_Terminal,ClickCollect,West,MISSING_TIMESTAMP
ORD-05494,Collected by Customer,2025-10-24 21:39:12.541600,,ClickCollect,Online,NULL_RESOURCE
ORD-05494,Order Placed,,Website,ClickCollect,Online,MISSING_TIMESTAMP
ORD-05495,Packing,2025-02-07 18:12:48.098924,,Online,North,NULL_RESOURCE
ORD-05495,Dispatch,,Logistics,Online,North,MISSING_TIMESTAMP
ORD-05496,SAP Booking,,SAP_EWM,ClickCollect,West,MISSING_TIMESTAMP
ORD-05497,SAP Booking,2025-10-12 18:42:37.597436,,Marketplace,North,NULL_RESOURCE
ORD-05497,Dispatch,,Logistics,Marketplace,North,MISSING_TIMESTAMP
ORD-05500,SAP Booking,,SAP_EWM,Online,North,MISSING_TIMESTAMP
ORD-05506,Picking,2025-09-02 19:56:24.863817,,Online,East,NULL_RESOURCE
ORD-05514,Picking,2027-06-01 00:00:00.000000,Store_Staff,ClickCollect,Online,FUTURE_TIMESTAMP
ORD-05515,SAP Booking,,SAP_EWM,Marketplace,Online,MISSING_TIMESTAMP
ORD-05517,Packing,2025-01-27 09:02:16.556362,,Online,South,NULL_RESOURCE
ORD-05521,Order Placed,2025-06-28 18:19:00.000000,,Online,East,NULL_RESOURCE
ORD-05524,Payment Confirmed,2025-08-05 10:09:58.607419,,Online,West,NULL_RESOURCE
ORD-05524,Order Placed,,Website,Online,West,MISSING_TIMESTAMP
ORD-05534,Payment Confirmed,,PaymentGateway,Online,North,MISSING_TIMESTAMP
ORD-05535,Dispatch,,Logistics,Online,Online,MISSING_TIMESTAMP
ORD-05537,Packing,2025-05-28 09:01:05.042126,,Online,Online,NULL_RESOURCE
ORD-05539,SAP Booking,2025-04-12 07:01:17.410626,,ClickCollect,North,NULL_RESOURCE
ORD-05545,Ready for Collection,,StoreSystem,ClickCollect,South,MISSING_TIMESTAMP
ORD-05553,SAP Booking,,SAP_EWM,Online,North,MISSING_TIMESTAMP
ORD-05555,Dispatch,2025-02-10 17:43:11.906553,Warehouse_Staff,Online,North,WRONG_SEQUENCE
ORD-05563,Delivery Confirmed,,Carrier,Marketplace,North,MISSING_TIMESTAMP
ORD-05566,SAP Booking,2025-04-08 08:57:59.781517,,Online,Online,NULL_RESOURCE
ORD-05567,Dispatch,,Logistics,Online,West,MISSING_TIMESTAMP
ORD-05568,Warehouse Assignment,2025-05-18 21:20:12.822301,,Marketplace,East,NULL_RESOURCE
ORD-05576,Delivery Confirmed,2025-09-26 08:23:14.927058,,Marketplace,East,NULL_RESOURCE
ORD-05577,Marketplace Sync,,SAP_EWM,Marketplace,South,MISSING_TIMESTAMP
ORD-05578,SAP Booking,2025-12-13 21:14:28.952228,,ClickCollect,West,NULL_RESOURCE
ORD-05578,Order Placed,,Website,ClickCollect,West,MISSING_TIMESTAMP
